t,Elongation,Activation
3.69,0.08352,0.025236
3.7,0.0759099999999999,0.02589
3.71,0.0693699999999999,0.026474
3.72,0.06402,0.027381
3.73,0.05992,0.02836
3.74,0.0570999999999999,0.028718
3.75,0.0555300000000001,0.028096
3.76,0.0551200000000001,0.02672
3.77,0.0557799999999999,0.024996
3.78,0.0573600000000001,0.023336
3.79,0.0597399999999999,0.021907
3.8,0.0627899999999999,0.021097
3.81,0.0664100000000001,0.021715
3.82,0.0705100000000001,0.024494
3.83,0.0750200000000001,0.02948
3.84,0.07989,0.035975
3.85,0.08508,0.043237
3.86,0.09056,0.050522
3.87,0.0962700000000001,0.057457
3.88,0.10218,0.063193
3.89,0.10824,0.06844
3.9,0.1144,0.075317
3.91,0.12062,0.086268
3.92,0.12686,0.103016
3.93,0.13306,0.126685
3.94,0.1392,0.157255
3.95,0.14524,0.192605
3.96,0.15116,0.227565
3.97,0.15693,0.254451
3.98,0.16254,0.262833
3.99,0.16796,0.256212
4,0.17321,0.241181
4.01,0.17828,0.221163
4.02,0.18317,0.200833
4.03,0.1879,0.187854
4.04,0.19248,0.187052
4.05,0.19692,0.198559
4.06,0.20123,0.217857
4.07,0.20541,0.237668
4.08,0.20948,0.252332
4.09,0.21344,0.258936
4.1,0.21728,0.2592
4.11,0.221,0.254911
4.12,0.22459,0.243552
4.13,0.22806,0.225389
4.14,0.23138,0.203438
4.15,0.23456,0.181259
4.16,0.23758,0.163706
4.17,0.24045,0.153943
4.18,0.24316,0.151837
4.19,0.24572,0.155289
4.2,0.24813,0.160432
4.21,0.25038,0.165446
4.22,0.2525,0.172873
4.23,0.25446,0.183463
4.24,0.25627,0.195256
4.25,0.25788,0.204111
4.26,0.25927,0.209425
4.27,0.26035,0.212788
4.28,0.26101,0.217278
4.29,0.2611,0.224633
4.3,0.26043,0.23377
4.31,0.25873,0.240017
4.32,0.25569,0.23885
4.33,0.25094,0.233861
4.34,0.24404,0.232172
4.35,0.23463,0.235563
4.36,0.2224,0.24266
4.37,0.20702,0.251864
4.38,0.18832,0.259053
4.39,0.16646,0.26122
4.4,0.14186,0.256705
4.41,0.11508,0.240661
4.42,0.08673,0.211373
4.43,0.0575000000000001,0.175252
4.44,0.0308900000000001,0.137269
4.45,0.00686999999999993,0.100657
4.46,-0.016309,0.069356
4.47,-0.0397650000000001,0.045532
4.48,-0.0637720000000001,0.029553
4.49,-0.0881769999999999,0.020218
4.5,-0.112694,0.015403
4.51,-0.137025,0.012964
4.52,-0.160877,0.012101
4.53,-0.18398,0.012496
4.54,-0.206089,0.013862
4.55,-0.227002,0.015852
4.56,-0.246743,0.017994
4.57,-0.261076,0.019788
4.58,-0.267623,0.020547
4.59,-0.266918,0.019828
4.6,-0.260982,0.018133
4.61,-0.251941,0.016606
4.62,-0.241234,0.015683
4.63,-0.229553,0.015406
4.64,-0.217175,0.015638
4.65,-0.204244,0.016136
4.66,-0.19087,0.016866
4.67,-0.177156,0.017773
4.68,-0.163193,0.01874
4.69,-0.149051,0.019803
4.7,-0.13481,0.021024
4.71,-0.120545,0.02217
4.72,-0.106325,0.022804
4.73,-0.0922230000000001,0.022604
4.74,-0.078067,0.021855
4.75,-0.064053,0.020797
4.76,-0.050181,0.019304
4.77,-0.036314,0.017555
4.78,-0.0223100000000001,0.016038
4.79,-0.00805199999999995,0.014909
4.8,0.00651000000000002,0.014086
4.81,0.0212699999999999,0.013572
4.82,0.03607,0.013352
4.83,0.05081,0.013194
4.84,0.0653900000000001,0.013034
4.85,0.07959,0.01299
4.86,0.0931,0.013077
4.87,0.10564,0.013216
4.88,0.11698,0.013307
4.89,0.12694,0.013396
4.9,0.13534,0.013587
4.91,0.14203,0.014103
4.92,0.14687,0.015084
4.93,0.14978,0.01632
4.94,0.15072,0.017688
4.95,0.14972,0.019366
4.96,0.14688,0.02142
4.97,0.14238,0.023456
4.98,0.13648,0.024858
4.99,0.12947,0.025042
5,0.12166,0.023847
5.01,0.1134,0.021554
5.02,0.10501,0.019039
5.03,0.0967800000000001,0.01733
5.04,0.08897,0.017062
5.05,0.0818099999999999,0.018331
5.06,0.0754600000000001,0.020765
5.07,0.0700499999999999,0.023541
5.08,0.0656699999999999,0.026111
5.09,0.06236,0.028059
5.1,0.0601499999999999,0.029035
5.11,0.0589900000000001,0.029435
5.12,0.0588299999999999,0.029917
5.13,0.0596099999999999,0.031007
5.14,0.0612299999999999,0.033322
5.15,0.0636300000000001,0.037347
5.16,0.06674,0.043884
5.17,0.0704800000000001,0.05358
5.18,0.0747899999999999,0.066035
5.19,0.07962,0.079497
5.2,0.0849200000000001,0.092209
5.21,0.0906199999999999,0.102288
5.22,0.0966499999999999,0.107786
5.23,0.10296,0.10844
5.24,0.10946,0.104748
5.25,0.1161,0.0985
5.26,0.12281,0.091329
5.27,0.12952,0.084648
5.28,0.13621,0.0803
5.29,0.14282,0.078531
5.3,0.14933,0.080141
5.31,0.1557,0.085745
5.32,0.16191,0.094201
5.33,0.16794,0.103819
5.34,0.17378,0.112053
5.35,0.17941,0.117212
5.36,0.18482,0.120205
5.37,0.19002,0.122892
5.38,0.19499,0.127021
5.39,0.19973,0.131674
5.4,0.20426,0.136457
5.41,0.20857,0.141623
5.42,0.21268,0.14603
5.43,0.21659,0.14655
5.44,0.22032,0.14179
5.45,0.22387,0.136073
5.46,0.22725,0.133398
5.47,0.23047,0.136243
5.48,0.23355,0.145898
5.49,0.23648,0.159377
5.5,0.23928,0.171129
5.51,0.24193,0.177127
5.52,0.24446,0.180081
5.53,0.24686,0.183991
5.54,0.24914,0.188746
5.55,0.25128,0.190562
5.56,0.25328,0.18849
5.57,0.25514,0.189146
5.58,0.25683,0.198349
5.59,0.25832,0.215752
5.6,0.25958,0.23942
5.61,0.26053,0.265533
5.62,0.26108,0.290988
5.63,0.26112,0.311804
5.64,0.26047,0.325789
5.65,0.25893,0.339392
5.66,0.25623,0.355895
5.67,0.25207,0.374518
